42
48,8
55,75
55,91
48,2
39,04
40,6
42,24
39,69
34,92
34,26
32,55
32,49
35,85
43,02
56,32
60
58
56,67
55,97
54,37
53,67
51,96
48,47
47,68
52,4
55,79
53,5
52,3
44,9
44,25
38,04
37,67
34,96
34,01
31,93
31,89
32,09
33,82
37,04
42,32
49,58
51,97
50
50
49,12
47,22
45,22
46,26
56,37
66,18
61,61
55,49
50
50
45,7
59,88
50
37,73
36,65
33,15
34,55
31,82
36,93
42
48,26
57,84
61,19
58,25
46,92
40,88
39,97
40,81
48,24
65,07
60,86
57,91
58,91
51
49,61
43,31
41,4
38,27
35,1
36,3
39,5
55,21
74,95
82,06
84,01
80,44
79,61
80,37
77,75
72,93
69,5
67,04
69,94
86,37
77,29
64,69
54,8
52,4
47,93
48,78
45,47
41,49
40,03
39,95
43,44
50,39
64,9
66,44
66,79
72,8
70,5
63,92
61,84
64,68
63,21
62,57
69,63
80,02
80,32
70,1
61,79
59,61
56,65
50,9
47,57
44,92
39,11
36,66
45,75
50,42
69,16
73,48
72,4
72,88
71,49
70,34
66,94
67,34
68,56
68,98
73,85
88,18
84,04
72,59
64,39
59,44
57,52
47,75
48
43,71
40,91
40,42
47
54,61
73,79
77,43
72,79
70,97
68,97
66,93
65,51
64,93
64,82
65,68
70,43
77,98
75,09
66,55
61,55
59,06
55,39
53,48
50,9
49,42
48,56
44,65
42,35
51,5
65,15
70,96
72,2
73,43
78,75
64,17
71,93
58,76
62,06
60,52
70,56
85,24
73,36
55,76
51,6
65,84
66,36
49,2
45,17
42,41
43,29
41,3
42,31
42,28
44,15
48,29
53,53
63,76
60,1
48
48
40
41,04
61,02
60,69
82,29
75
48
42,8
44,79
41,47
49
50
38,69
31,08
36,86
34,58
34,51
32,02
35,6
39,2
39,85
50,1
40,59
38,84
35,84
33,44
32,19
36
42,59
41,1
47,52
42,05
40,63
37,47
35,56
35,77
32,18
29,85
30,76
33,01
43,27
56,98
59,13
59,4
53,95
47,7
47,3
47,3
38,08
43,5
49,17
53,74
60,04
61
50
47,3
43,14
42,59
40,18
37
36,36
34,9
34,4
36,7
45,07
61,45
63,52
62,55
64,67
62,5
60,51
57,25
54,34
53,12
55,69
61,03
66,22
60,55
49,1
48
49,21
49,58
35,9
37,08
36,23
35,72
36,51
37,87
45,9
61,25
63,15
60,76
56,9
47,41
44,65
43,38
45,25
50,76
54,41
59,14
64,48
62,6
51,07
42,87
42,59
40,56
40,21
37,55
38,23
36,37
36,15
37,15
48,94
55,59
60,32
57,93
56,44
54,62
51,41
49,67
49,23
51,25
52,71
57,61
62,47
64,37
57,42
45,87
45,1
45,1
40,83
40,29
38,4
35,7
35,7
37,37
44,23
57,55
58,92
59,28
60,68
59,99
53,67
54,25
52,27
48,53
48,81
54,09
60,82
61,47
55,07
44,9
51,24
44,9
41,35
40,31
34,56
34,3
34,3
34,98
38,34
41,4
46,81
50
49,85
48,24
44,92
40,57
39,17
37,35
42,04
47,94
55,58
49,12
45,94
42,39
50,13
41,93
38,39
34,7
33,7
32,09
35,5
28,04
29,17
29,54
33,34
35,25
42,6
37,02
37,77
35,92
31,94
32,17
31,99
41,37
53,65
58,07
50,29
45,69
44,92
41,13
37,53
35,64
34,47
32,95
31,39
33,31
42,3
59,58
57,39
63,83
59,8
54,85
51,47
49,9
47,03
48,25
50,55
46,86
60,94
54,5
49,4
45,9
45,9
45,9
34,21
31,44
29,7
27,64
26,89
32,19
41,04
48,46
51,21
49,4
49,93
49,23
47,1
46,46
45,8
45,8
43,32
46,92
57,42
45,8
45,8
45,34
43,27
40,21
35,47
24,52
29,12
27,35
27,26
27,57
34,01
43,9
43
43
43
43
48,1
48
46,9
46,01
43,8
44,94
46,44
45,01
43
43
41,87
38
31
30,73
28,49
30
20,86
25,53
35
46,01
48,43
46,41
43,36
40,61
41,23
40,56
39
38,8
39,5
41
55,63
44,7
43
35
42
35
30,07
30
29
29,9
30
29,87
39,6
45,64
47,4
45,98
45,16
44,88
43,86
42,8
42,11
42,66
44,92
50,1
57,52
58,19
53,42
38,06
39,68
39,9
41,18
39,31
37,27
35,91
35,1
35,29
35,13
41,48
42,39
44,05
46,88
50,82
50
40
40,04
33,8
34,8
38
47,73
47,39
40
34,1
33,2
34,8
31,28
29
28,53
28,51
28
28,48
28,71
28,79
28,21
31,54
32,8
33,38
32,13
28,84
26
21,2
17,69
29,2
38,79
42,91
39,15
34,82
32,9
29,67
29,9
30
25
20,89
20,81
30,11
38,66
47,29
47,52
45,7
48,33
47,79
41,76
40,71
38,48
36,45
36,97
37,25
42,98
44,65
42,28
37,39
40,01
39,22
30,9
27,4
28,34
22
21,07
25,12
35,63
37,94
43,03
41,7
42,81
42,48
39,49
39,8
39,86
39,17
39,52
40,13
49,2
53,12
44,31
38,78
40,89
35,28
36
31,34
30
30,63
29,09
31,87
38,71
46,88
47,38
47,47
46,59
46,35
41
42,69
42,23
41,67
41,81
46,82
51,99
51,86
45,82
39,06
39,67
38
34,64
31,2
30,49
28,8
28,56
29,66
34,95
40,66
43,4
45,78
41,22
39,59
33,1
32,75
32,21
35,07
39,18
43,61
47,1
50,17
46,61
42,93
42,96
39,99
37,88
36
32,8
31,68
30,91
32,36
41,91
48
47,57
46,5
43,49
43,47
41,02
39,83
39,1
37,3
36,21
40,7
42,18
44,95
41,01
35,29
36,25
34,56
31,6
30,25
30,04
28,44
28,26
29,22
28,44
30
33,96
39,34
40
40,1
38,86
35,45
31,81
33,67
34,9
40,44
44,69
47,25
46,14
38,82
39,64
39,55
38,32
30,5
18,47
18,36
17,24
14,39
16,78
16
16,23
17,25
16,61
16,52
17,83
16,37
15,09
15,27
17,22
27,89
33,69
37,95
35,02
32,85
32,92
31,67
31,49
29,04
27,99
25,35
27,3
29,07
34,98
42,4
44,28
47,03
46,58
46,36
43,92
39,9
36,07
39,9
42,91
46,15
49,59
50,2
43,94
38,34
37,32
33,91
31,07
30,01
29,99
29,64
30,6
32,98
36
50,19
54,25
54,1
53,93
51,91
49,9
49,07
48,69
47,75
48
50,31
57,52
61,05
51,93
46,99
45,15
41,17
34,42
32,76
32
31,38
31,2
32,06
41,03
49,16
49,78
40,76
44,46
42,72
38,81
38,14
38,34
36,03
34,03
38,52
45,06
47,92
41,02
38,28
37,96
35,33
31,77
30,66
30,12
29,3
29,28
31,12
41,59
48,67
50,02
49,02
48,62
47,16
43,69
41,72
38,88
36,89
35,3
42,77
49,81
53,49
43,79
39,94
37,75
36,93
33,56
29,67
30,66
30,64
27,78
30,13
36,98
45,26
46,54
44,11
41,46
38,84
35,98
34,64
33,26
33,54
36,07
40,37
49,17
53,56
45,88
39,67
37,71
34,25
33,02
31,54
30,13
29,64
29,07
30
31,77
32,4
35
35,05
33,5
32,45
31,07
30,19
30
29,98
30,81
34,66
43,97
45,91
38,1
32,26
32,11
38,61
29,98
26,56
25,42
21,26
16,61
17,9
19,35
17,33
17,32
18,96
23,1
20,41
23,52
17,34
15,99
15,09
15,13
24,78
31,35
44,81
45,24
34,76
37,5
34,09
27,04
27,13
26,9
27,02
27,77
29,64
33,83
41
42,86
40
34,57
32,89
31,97
32,2
31,7
32
36,61
41,82
49,9
56,99
49,51
44,94
39,96
33,55
29,58
28,61
27,73
27,75
28,43
29,49
37,72
44,92
47,1
47,28
43,64
40,38
36,02
34,98
34,07
33,87
35
41,29
45,58
48,31
43,08
36,16
35,13
33,24
30,97
29,7
28,16
29,94
30,42
30,71
38,42
44,82
46,44
46,58
40,67
36,95
34,26
33,25
32,9
32,89
33,06
41
47,97
52,09
46,63
38,1
34,82
31,59
31,31
30,53
30,37
28,29
29,37
30,71
38,48
45,18
44,74
43,74
37,19
38,5
33,1
31,31
30,19
30,28
33,5
39,9
45,59
50,1
42,92
36,36
36,45
33,94
30,42
29,96
29,9
25,1
26,71
29,31
40,12
43,18
47,98
47,3
40,42
33,37
34,23
32,23
30,16
29,99
29,99
30,96
38,1
43,7
37,22
33,21
33,6
31,15
29,91
28,26
23,93
21,49
11,36
16,39
23,36
23,37
25,7
28,52
29,61
30,21
29,02
24,01
20,51
18,66
27,38
29,87
32,31
42,3
42,28
34
39,66
37,66
24,56
15,79
16,12
12,67
13,43
12,47
11,62
9,64
13,73
18,44
25,78
21,14
22,05
17,44
14,91
14,46
14,46
15,37
25,89
30,82
29,4
29,4
29,4
29,32
25,24
24,15
22,84
22,75
22,06
26,08
36,3
40,98
42,31
40,89
39,73
40,33
35
33,02
32,21
30,82
30,56
32
38,38
41,94
36,82
33,57
31,38
30,36
27,28
25,1
24,01
20,67
22,6
28,41
33,98
41,72
43,65
41,8
41,93
38,08
33,28
33,25
33,84
36,49
37,04
41,4
45,99
51,6
47,35
37,75
45,28
34,81
30,45
29,98
29,2
29,05
29,05
30,41
35,19
40,19
43,02
41,74
37,54
36,69
36,25
35,95
35,02
36,35
36,9
39,6
42,4
47,04
42,93
37,39
37,28
34,7
33,76
29,1
28,91
28,65
28,53
30,72
32,38
39,61
40,5
38,91
37,1
37,1
30,1
30
35,68
33,61
34,76
37,92
40
49,25
42,42
35,13
34,7
37,17
28,7
28,89
29,18
28,87
29
30,14
37,91
41,69
43,79
41,09
35,71
33,07
32,09
32,59
28,9
30,21
31,2
36,63
40,59
42,96
38,92
34,85
34,37
32,48
32,64
29,14
28,32
27,13
27,02
27,56
28,55
29,92
30,21
34,64
29,21
27,3
25,34
21,09
15,97
20,07
21,62
28,04
33,85
39,17
37,6
33,31
32,94
29,42
31,12
28,33

26,97
26,62
24,65
26,87
27,67
28,76
29,86
30,75
29,17
28,79
23,7
16,17
16,97
17,65
22,22
32,34
35,82
40,07
39,64
38,79
38,06
35
29,25
29,2
28,87
27,8
30,1
39,31
48
48,16
40,91
36,56
33,24
30,48
29,67
29,11
28,92
29,9
32,35
40
46,99
46,27
39,98
37,94
32,4
28,71
28,07
27,43
27,24
27,72
29,06
38,91
46,13
50
43,03
39,97
37,4
32,29
30,71
29,98
30
30,05
32,16
37,46
41,41
41,01
36,4
33,56
30
28,73
27,44
26,84
26,07
26,09
26,95
36,3
42,57
47,51
42,52
43,55
43,88
33,31
31,32
31
29,52
30,65
31,23
35,19
40,47
41,81
37,66
35,07
30,72
28,73
28,02
27,3
26,38
26,78
28,5
34,29
43,06
46,01
42,86
39,93
38,42
33,01
30,98
29,58
29,07
28,93
30,43
35,93
40,46
40,07
35
32,47
28,94
26,91
25,25
24,45
23,05
23,45
27,24
33,09
37,95
38,99
37,97
35,93
33,32
32,22
30
29,6
29,44
29,15
30,43
34,67
38,98
39,96
38,88
39,19
44,64
37,86
29,28
28,08
26,9
27
27,98
29,87
32,09
34,42
35,1
40,04
40,66
41,68
35,39
29
26,19
29
33,1
37,07
39,6
39,6
38,98
37,96
40,04
32,92
30,3
28,79
27,41
26,49
26,42
27,41
28,8
29,06
29,99
31,66
30,71
29
26,58
25,77
25,01
23,31
26
29,6
39,1
42,22
49,11
41
42,27
44,11
31,95
29,88
28,75
28,44
31,64
41,77
49,28
54,02
50
48,43
44,95
38,93
36,68
32,94
30,91
31,72
32,19
37,46
41,78
43,59
38,97
35,18
31,08
35
30,13
29,29
29,47
29,8
31,83
41,17
51,01
52,39
50,94
43,3
42,33
39,16
37,72
34,6
34,45
34,45
37,49
41,59
45,26
47,57
40,07
38,91
34,96
30
29,64
28,39
27,94
27,49
29,65
37,1
44,2
48,1
45,58
43,33
43,3
49
37,43
36,7
36,7
36,7
38,2
47
43,6
47
47
47
47
37,7
31,8
30,26
31,5
31,5
30,34
38,7
44,22
47,3
51,5
51,2
82
47,3
45,9
39
39
39
32,12
38,05
40,98
40,87
38,04
38,7
40,9
35,19
32,6
30,38
29,9
29,9
30,4
40,82
50
54,89
71,01
50,92
52,43
40,47
38,26
38,6
32,97
32,98
36,09
39,12
39,91
39,96
39,31
39,66
38,6
32,71
32,28
32,81
31,5
30,44
31,7
34,72
37,91
39,43
38,99
39,3
34,94
30,66
29,97
28,83
29,62
29,8
31,28
35,85
39,3
41,88
41,58
42,07
39,02
33,98
34
34,65
33,25
28,46
28,65
29,82
30,52
30,63
29,44
27,78
27
27,16
26,33
23,66
15
20,94
27,34
32,4
38,24
39,53
37,57
37,84
32,58
30,43
25,9
25,77
22,31
24,75
28,04
39,71
42,91
41
47,71
47,94
51,72
39,72
37
34,93
31,6
30,16
38,19
46,58
38,32
38,74
38,13
42,89
35
39,9
30,68
28,68
27,81
26,49
28,78
37,91
47,3
50,21
62,52
47,75
43,03
38,59
36,7
36,15
32
31,83
35,3
37,95
43,1
43,27
38,38
37,08
32,71
33,66
27,07
31,09
29
27
32,97
38,99
45,86
50,06
50,04
41,9
37,7
37,4
34,9
32,4
30
31,8
31,97
31,9
41,9
39,47
47,17
42,51
39,3
31
28,94
30,29
25,63
26,87
27,31
31,95
39,49
43,3
45
45
45,74
40
40
37,4
37,2
31,84
33,3
35,93
40
42,24
39,86
40,2
38,77
34,75
31,17
29,73
28,27
27,38
29,8
35,1
42,19
44,98
51,85
51,54
48,91
38,53
37,4
36,26
32,06
31,88
33,87
36,9
38,74
38,37
38,55
37,45
39,82
38,82
31,39
29,82
28,5
28,74
28,51
30,39
31,74
41,55
42,02
43,5
38
35,96
29,98
28
27,5
28
34
40
37,4
42,6
48
47
46,07
46,95
37,4
29,5
29
29,06
25,58
30,58
25,82
36,88
33,87
31,65
31,02
30,1
29,66
19,91
19,27
22,5
26,02
31,39
31,22
33,95
40,32
47
45,55
41,41
29,9
27,86
26,83
26,92
27,95
28,56
27,44
29,9
30,17
29,6
29
27,42
24,95
19,76
18,21
17,9
21,52
27,59
32,15
33,91
39,18
41,51
34,87
39,39
30
30,99
28,2
28,37
30,91
39,94
43,35
48,77
48,8
42,43
41,62
36,26
33,83
31,04
30,43
30,1
30,85
33,92
39,93
38
40,07
46,75
46,16
44,86
37,59
32,74
30,25
30,83
31,81
38,9
46,88
51,51
55,03
45,9
38,76
37,98
36,61
34,47
33,07
33,73
36,89
38,92
41,19
44,01
43,06
44,43
40,55
42,33
37,47
33,54
32,18
34,14
37,06
42,03
48,41
52
54,87
53,92
49,77
41,36
39,68
38,3
37,99
36,81
36,89
39,94
45,01
46,61
50
56,23
41,17
39,4
37,09
35,25
35,37
35,89
37,09
46,9
51,04
55
54,98
50,25
60
53,9
41,77
39,08
37,39
38,33
39,19
44,06
48,79
50,84
52,15
51,23
48,79
46,21
37,68
31,79
31,28
38,06
29,98
39
37,2
39,53
48,9
44,47
46,53
49,1
40,03
34,3
29,9
24,49
28,26
30,24
48,9
43,5
43,6
49
49,1
51,5
49,35
40,28
36,1
28,39
27,44
26,17
25,42
37,4
46,91
44,18
36,91
48,29
26,99
23,93
20,42
19,77
24,87
31,84
38,52
44,2
48,5
47,3
44,79
39,7
33,44
31,3
29,6
28,76
30,26
38,83
43,3
46,96
43,3
43,3
45
32,55
32,57
31,9
34,9
31,03
34,44
38,35
43,3
43,59
44,51
44,38
38,55
34,01
31,07
31,2
29,98
29,97
30,5
37,03
41,17
43
41,94
39,81
39,64
35,7
33,91
31,72
31,59
32,65
36,55
39,93
44,3
47,68
46,14
48,5
47,39
37,49
35,63
32,94
30,54
30,44
34,62
42,8
52
55,63
55
54,43
52,5
47,36
47,18
45,18
43,02
41,5
44,1
45,27
47,18
45,46
47,99
51,5
55,76
44,73
35,54
35,83
31,04
31,52
34,9
41,44
55,21
57,45
55
52,22
49,75
47,3
45,99
42,55
41,51
40,34
41,52
45,04
56,49
47,38
52,5
51,82
44,55
50,23
36,4
33,32
30,92
31,41
36,4
46,13
57,44
62,55
62,62
58,73
53,1
47,53
45,13
46,63
43,48
35
35
40,29
48,11
43,13
50,04
51,3
45,55
44,78
44,94
39,34
35,82
33,56
35,47
32,46
33,72
41,9
39,07
41,82
36,5
36,5
34,56
28,82
28,09
27,46
30
33,16
34,93
34,79
34,9
33,15
31,28
30,66
30,36
27,86
22,26
21,03
19,65
15,76
19,56
21,29
21,75
19,97
21,01
20,9
25
30
3,16
22
15,2
17,61
21,75
29,16
30
33
32,54
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
35
36
36
36
40
40
40
46,93
56,01
58,55
40,99
36,52
28,94
27,06
34,77
50,42
62,5
60,2
59,83
61,5
63,71
65,56
67,96
62,33
62,5
57,02
62,5
57,8
56,09
50,4
55,79
62,5
62,36
59,03
48,73
36,13
43,74
40,41
49,77
53,39
58,49
66,5
72,27
69,49
64,16
66,36
63,6
57,14
49,82
50,37
55,91
69,34
66,94
67,25
66,99
71,6
61,46
49,06
44,85
45,01
37,5
37,5
46,5
53,66
56,02
56,2
63,05
57,2
57,1
47,39
48
45,08
43,44
40,26
49,74
59,9
59,8
56,3
59,8
67,63
54,78
48,27
41,34
33,94
31,9
29,82
31,44
45,96
68,88
57,67
49,91
47,9
63,1
42
40,09
37,15
35,37
34,9
37,67
40,33
42,09
41,16
38,98
39,27
34,9
37,04
32,47
31,04
30,71
30,57
30,86
30,92
31,14
33,92
33,06
35,37
30,98
34,4
32,14
29,83
28,93
28,28
31,02
33,82
37,94
39,9
39,5
43,56
45,14
40
34,02
28,94
28,11
26,83
25,81
25,22
26,19
28,66
30,06
30,33
30,18
29,85
27,92
24,83
30,5
25,33
27,4
30,37
34,86
32,13
44,72
50,99
44,28
27,48
26,1
25,81
24,83
25,14
28,27
32
36,06
40,02
41,48
44,78
43,46
42,88
41,48
32,06
31,44
31,05
32,41
34
38,8
37,62
37,99
35,07
32,44
30,81
30,8
29,5
28,94
29,9
32,07
42,83
50,45
54,99
48,65
44,75
43,83
40,63
38
35,57
36,2
34,44
39,64
44,9
47,45
49,12
46,93
43,05
36,44
33,26
33,54
32,85
30,72
31,03
34,51
42,04
49,98
57,18
51,1
48,3
42,43
38,73
37,69
35,24
34,12
35,01
41,08
44,01
48,04
47,35
48,04
42,94
36,64
31,16
30,41
29,5
29,17
29,59
30,89
34,91
43,1
44,49
46,62
45,1
43,44
39,69
37,93
36,66
33,82
33,56
39,48
41,43
44,73
38,71
38,25
48,07
43,93
40,58
29,19
27,6
27,51
27,08
29
34,37
42,4
51,49
50,11
45,43
45,2
42,38
41,94
38
33,45
31,5
36,46
40,65
42
42,62
42,93
42,93
37,86
38,2
30,9
29,05
28,52
28,12
28,73
29,05
30,91
35,02
35,45
32
31,04
30,89
28,75
27,47
27,5
27,44
29,9
34,79
40
41,91
41,88
40
31,3
28,5
27,95
25,89
25,63
25,2
25
25,56
25,07
25,22
26,04
25,04
27,04
27,72
26,23
21,06
18,47
21,42
27,4
32,07
35,96
39,55
40,99
42,35
43,22
30,32
27,43
27,18
26,7
27,16
29,77
35,38
44,01
46,1
43,95
41,94
40,07
35,66
35,04
33,48
32,98
33,14
37,74
42,82
45,73
44,2
42,29
40,22
31,08
29,5
28,01
26,7
26,53
26,38
27,93
31,81
39,96
41,35
38,42
39,87
39,93
35,02
33,54
34,31
32,33
34,52
37,04
41
42,94
42,77
41,5
37,01
32,85
29,66
27,7
27,17
26,45
26,49
27,58
36,19
41
41
41,49
39,78
36,9
37,24
38,06
35,35
35
33,83
34,77
38,34
40,98
37,9
34,02
31,01
29,3
26,7
25,26
23,3
20,94
22,8
26,06
32,68
40,4
42,98
45,49
51,52
50
47,67
47,05
41,65
36,36
57,9
47,22
49,34
47,76
45,87
45
37,86
34,7
30
28,6
26,67
26,31
25,97
27,6
30,9
39,91
41,55
39,9
38,95
39,8
37,72
36,38
35,05
34,59
31,06
36,01
38,5
38,97
36,04
37
36,98
35,49
27,4
32,5
27,5
26,71
25,93
24,08
26,5
26,06
29,51
32
28,83
28,77
29,1
27,84
25,3
25,2
24,96
27,32
29
33,34
33,5
40,2
47,47
41,12
44,12
39,38
27,22
24,38
24,32
24,3
23,74
23,9
23,5
25,63
27,42
28,27
28,01
25,24
15
16,26
13,76
15,26
28,2
32,99
39,99
38,21
40
40
29,84
28,01
26,9
26,01
26,86
27,38
35,49
40
42,2
38,82
37,02
36,99
36,96
37,91
36,93
36,94
36,2
38,71
43,65
44,36
41,95
41,21
40,84
34,07
32,24
32,17
29,72
28,05
28,04
29,71
36,99
41,78
41,4
41,89
38,05
36,94
33,97
30,5
31,01
29,1
29,06
31,84
33,75
37,11
35,64
35
38,4
33,86
27,15
24,45
21,38
21,36
22,31
26,03
30,1
36,93
37,55
34,97
31,98
32,35
33,24
37,51
33,04
33,57
32,13
36,91
39,92
40,57
40,84
40,06
40,98
36,91
33,41
31,98
28,07
28
27,97
26,97
24,91
25,72
27,6
26,16
25,59
27,93
28,4
29,55
26,69
25,77
22,26
27,08
29,9
33,92
36,7
36,69
36,98
35,95
28,63
26,03
25,22
24,4
24,39
26,39
33,94
37,93
38,3
36,48
34,01
33,08
30,86
28,72
27,64
27,53
28,85
34,64
38,85
41,97
39,53
38,86
39,96
35,2
35,91
31,03
27,6
26
24,58
24,4
26,1
29,14
30,13
34,59
35
29,8
25,09
24,8
25,97
24,23
24,93
27,31
34,3
37,13
35,97
34,34
37,52
30,04
28,21
25,33
22,4
21,96
24,78
19,27
14,64
20,06
22,28
28,44
25
28,51
29,14
32,69
26,71
28,55
25,09
27,01
35
36,95
38,66
38,65
40,66
36,92
29,02
28,3
26,27
25,6
25,6
26,4
35,97
42,7
43,06
42,71
41,98
44,24
43,27
41,98
41,53
40
38,32
42,18
44,08
46,15
43,76
42,02
40,91
32,69
35,81
32,55
30,93
28,77
28,41
31,3
38,05
49,6
52,23
55,21
57,8
54,74
48,92
45,94
39,84
36,8
35,75
35,81
40,56
43,88
40,06
39,21
54,2
44,29
34,38
28,38
29,54
27,09
27,37
28,33
32,09
48,88
62,46
73,24
79,38
82,15
51,39
60
67,83
61,7
51,6
57,2
63,74
63,66
41,45
41,75
52,6
50
30,51
28,85
28,94
29,1
28,8
28,81
34,43
39,35
41,28
58,38
